Time,Latitude (y),Longitude (x),NO2(t-1),NO2(t-2),NO2(t-3),NO2(t-4),NO2(t-5),NO2(t-6),NO2(t-7),NO2(t-8),NO2(t-9),NO2(t-10),NO2(t-11),NO2(t-12),NO2(t-13),NO2(t-14),NO2(t-15),NO2(t-16),NO2(t-17),NO2(t-18),NO2(t-22),NO2(t-27),NO2(t-28),NO2(t-29),Target_NO2(t)
2021-02-27,-7.023175017792986,112.7650311364311,2.061525e-05,1.14319155e-05,1.2355422875e-05,1.327893025e-05,1.4202437625e-05,1.5125945e-05,1.7926650666666665e-05,2.0727356333333334e-05,2.3528062e-05,2.9023888e-05,2.711158e-05,2.5873162e-05,2.3401715125e-05,2.093026825e-05,1.8458821375e-05,1.59873745e-05,1.3515927625e-05,1.104448075e-05,2.1932282e-05,3.3450639857142856e-05,3.2013194142857145e-05,3.057574842857143e-05,2.7104166e-05
2021-02-28,-7.023175017792986,112.7650311364311,2.7104166e-05,2.061525e-05,1.14319155e-05,1.2355422875e-05,1.327893025e-05,1.4202437625e-05,1.5125945e-05,1.7926650666666665e-05,2.0727356333333334e-05,2.3528062e-05,2.9023888e-05,2.711158e-05,2.5873162e-05,2.3401715125e-05,2.093026825e-05,1.8458821375e-05,1.59873745e-05,1.3515927625e-05,1.4016934500000002e-05,3.488808557142857e-05,3.3450639857142856e-05,3.2013194142857145e-05,2.6736257e-05
2021-03-01,-7.023175017792986,112.7650311364311,2.6736257e-05,2.7104166e-05,2.061525e-05,1.14319155e-05,1.2355422875e-05,1.327893025e-05,1.4202437625e-05,1.5125945e-05,1.7926650666666665e-05,2.0727356333333334e-05,2.3528062e-05,2.9023888e-05,2.711158e-05,2.5873162e-05,2.3401715125e-05,2.093026825e-05,1.8458821375e-05,1.59873745e-05,6.101587e-06,3.632553128571429e-05,3.488808557142857e-05,3.3450639857142856e-05,2.6368348e-05
2021-03-02,-7.023175017792986,112.7650311364311,2.6368348e-05,2.6736257e-05,2.7104166e-05,2.061525e-05,1.14319155e-05,1.2355422875e-05,1.327893025e-05,1.4202437625e-05,1.5125945e-05,1.7926650666666665e-05,2.0727356333333334e-05,2.3528062e-05,2.9023888e-05,2.711158e-05,2.5873162e-05,2.3401715125e-05,2.093026825e-05,1.8458821375e-05,8.573033875e-06,3.7762977e-05,3.632553128571429e-05,3.488808557142857e-05,2.6000439000000003e-05
2021-03-03,-7.023175017792986,112.7650311364311,2.6000439000000003e-05,2.6368348e-05,2.6736257e-05,2.7104166e-05,2.061525e-05,1.14319155e-05,1.2355422875e-05,1.327893025e-05,1.4202437625e-05,1.5125945e-05,1.7926650666666665e-05,2.0727356333333334e-05,2.3528062e-05,2.9023888e-05,2.711158e-05,2.5873162e-05,2.3401715125e-05,2.093026825e-05,1.104448075e-05,2.98476295e-05,3.7762977e-05,3.632553128571429e-05,2.563253e-05
2021-03-04,-7.023175017792986,112.7650311364311,2.563253e-05,2.6000439000000003e-05,2.6368348e-05,2.6736257e-05,2.7104166e-05,2.061525e-05,1.14319155e-05,1.2355422875e-05,1.327893025e-05,1.4202437625e-05,1.5125945e-05,1.7926650666666665e-05,2.0727356333333334e-05,2.3528062e-05,2.9023888e-05,2.711158e-05,2.5873162e-05,2.3401715125e-05,1.3515927625e-05,2.1932282e-05,2.98476295e-05,3.7762977e-05,2.9899922222222223e-05
2021-03-05,-7.023175017792986,112.7650311364311,2.9899922222222223e-05,2.563253e-05,2.6000439000000003e-05,2.6368348e-05,2.6736257e-05,2.7104166e-05,2.061525e-05,1.14319155e-05,1.2355422875e-05,1.327893025e-05,1.4202437625e-05,1.5125945e-05,1.7926650666666665e-05,2.0727356333333334e-05,2.3528062e-05,2.9023888e-05,2.711158e-05,2.5873162e-05,1.59873745e-05,1.4016934500000002e-05,2.1932282e-05,2.98476295e-05,3.416731444444445e-05
2021-03-06,-7.023175017792986,112.7650311364311,3.416731444444445e-05,2.9899922222222223e-05,2.563253e-05,2.6000439000000003e-05,2.6368348e-05,2.6736257e-05,2.7104166e-05,2.061525e-05,1.14319155e-05,1.2355422875e-05,1.327893025e-05,1.4202437625e-05,1.5125945e-05,1.7926650666666665e-05,2.0727356333333334e-05,2.3528062e-05,2.9023888e-05,2.711158e-05,1.8458821375e-05,6.101587e-06,1.4016934500000002e-05,2.1932282e-05,3.843470666666667e-05
2021-03-07,-7.023175017792986,112.7650311364311,3.843470666666667e-05,3.416731444444445e-05,2.9899922222222223e-05,2.563253e-05,2.6000439000000003e-05,2.6368348e-05,2.6736257e-05,2.7104166e-05,2.061525e-05,1.14319155e-05,1.2355422875e-05,1.327893025e-05,1.4202437625e-05,1.5125945e-05,1.7926650666666665e-05,2.0727356333333334e-05,2.3528062e-05,2.9023888e-05,2.093026825e-05,8.573033875e-06,6.101587e-06,1.4016934500000002e-05,4.27020988888889e-05
2021-03-08,-7.023175017792986,112.7650311364311,4.27020988888889e-05,3.843470666666667e-05,3.416731444444445e-05,2.9899922222222223e-05,2.563253e-05,2.6000439000000003e-05,2.6368348e-05,2.6736257e-05,2.7104166e-05,2.061525e-05,1.14319155e-05,1.2355422875e-05,1.327893025e-05,1.4202437625e-05,1.5125945e-05,1.7926650666666665e-05,2.0727356333333334e-05,2.3528062e-05,2.3401715125e-05,1.104448075e-05,8.573033875e-06,6.101587e-06,4.696949111111112e-05
2021-03-09,-7.023175017792986,112.7650311364311,4.696949111111112e-05,4.27020988888889e-05,3.843470666666667e-05,3.416731444444445e-05,2.9899922222222223e-05,2.563253e-05,2.6000439000000003e-05,2.6368348e-05,2.6736257e-05,2.7104166e-05,2.061525e-05,1.14319155e-05,1.2355422875e-05,1.327893025e-05,1.4202437625e-05,1.5125945e-05,1.7926650666666665e-05,2.0727356333333334e-05,2.5873162e-05,1.3515927625e-05,1.104448075e-05,8.573033875e-06,5.123688333333334e-05
2021-03-10,-7.023175017792986,112.7650311364311,5.123688333333334e-05,4.696949111111112e-05,4.27020988888889e-05,3.843470666666667e-05,3.416731444444445e-05,2.9899922222222223e-05,2.563253e-05,2.6000439000000003e-05,2.6368348e-05,2.6736257e-05,2.7104166e-05,2.061525e-05,1.14319155e-05,1.2355422875e-05,1.327893025e-05,1.4202437625e-05,1.5125945e-05,1.7926650666666665e-05,2.711158e-05,1.59873745e-05,1.3515927625e-05,1.104448075e-05,5.550427555555556e-05
2021-03-11,-7.023175017792986,112.7650311364311,5.550427555555556e-05,5.123688333333334e-05,4.696949111111112e-05,4.27020988888889e-05,3.843470666666667e-05,3.416731444444445e-05,2.9899922222222223e-05,2.563253e-05,2.6000439000000003e-05,2.6368348e-05,2.6736257e-05,2.7104166e-05,2.061525e-05,1.14319155e-05,1.2355422875e-05,1.327893025e-05,1.4202437625e-05,1.5125945e-05,2.9023888e-05,1.8458821375e-05,1.59873745e-05,1.3515927625e-05,5.977166777777778e-05
2021-03-12,-7.023175017792986,112.7650311364311,5.977166777777778e-05,5.550427555555556e-05,5.123688333333334e-05,4.696949111111112e-05,4.27020988888889e-05,3.843470666666667e-05,3.416731444444445e-05,2.9899922222222223e-05,2.563253e-05,2.6000439000000003e-05,2.6368348e-05,2.6736257e-05,2.7104166e-05,2.061525e-05,1.14319155e-05,1.2355422875e-05,1.327893025e-05,1.4202437625e-05,2.3528062e-05,2.093026825e-05,1.8458821375e-05,1.59873745e-05,6.403906e-05
2021-03-13,-7.023175017792986,112.7650311364311,6.403906e-05,5.977166777777778e-05,5.550427555555556e-05,5.123688333333334e-05,4.696949111111112e-05,4.27020988888889e-05,3.843470666666667e-05,3.416731444444445e-05,2.9899922222222223e-05,2.563253e-05,2.6000439000000003e-05,2.6368348e-05,2.6736257e-05,2.7104166e-05,2.061525e-05,1.14319155e-05,1.2355422875e-05,1.327893025e-05,2.0727356333333334e-05,2.3401715125e-05,2.093026825e-05,1.8458821375e-05,2.3959183e-05
2021-03-14,-7.023175017792986,112.7650311364311,2.3959183e-05,6.403906e-05,5.977166777777778e-05,5.550427555555556e-05,5.123688333333334e-05,4.696949111111112e-05,4.27020988888889e-05,3.843470666666667e-05,3.416731444444445e-05,2.9899922222222223e-05,2.563253e-05,2.6000439000000003e-05,2.6368348e-05,2.6736257e-05,2.7104166e-05,2.061525e-05,1.14319155e-05,1.2355422875e-05,1.7926650666666665e-05,2.5873162e-05,2.3401715125e-05,2.093026825e-05,2.1357523e-05
2021-03-15,-7.023175017792986,112.7650311364311,2.1357523e-05,2.3959183e-05,6.403906e-05,5.977166777777778e-05,5.550427555555556e-05,5.123688333333334e-05,4.696949111111112e-05,4.27020988888889e-05,3.843470666666667e-05,3.416731444444445e-05,2.9899922222222223e-05,2.563253e-05,2.6000439000000003e-05,2.6368348e-05,2.6736257e-05,2.7104166e-05,2.061525e-05,1.14319155e-05,1.5125945e-05,2.711158e-05,2.5873162e-05,2.3401715125e-05,1.8755863e-05
2021-03-16,-7.023175017792986,112.7650311364311,1.8755863e-05,2.1357523e-05,2.3959183e-05,6.403906e-05,5.977166777777778e-05,5.550427555555556e-05,5.123688333333334e-05,4.696949111111112e-05,4.27020988888889e-05,3.843470666666667e-05,3.416731444444445e-05,2.9899922222222223e-05,2.563253e-05,2.6000439000000003e-05,2.6368348e-05,2.6736257e-05,2.7104166e-05,2.061525e-05,1.4202437625e-05,2.9023888e-05,2.711158e-05,2.5873162e-05,1.5976694666666666e-05
2021-03-17,-7.023175017792986,112.7650311364311,1.5976694666666666e-05,1.8755863e-05,2.1357523e-05,2.3959183e-05,6.403906e-05,5.977166777777778e-05,5.550427555555556e-05,5.123688333333334e-05,4.696949111111112e-05,4.27020988888889e-05,3.843470666666667e-05,3.416731444444445e-05,2.9899922222222223e-05,2.563253e-05,2.6000439000000003e-05,2.6368348e-05,2.6736257e-05,2.7104166e-05,1.327893025e-05,2.3528062e-05,2.9023888e-05,2.711158e-05,1.3197526333333336e-05
2021-03-18,-7.023175017792986,112.7650311364311,1.3197526333333336e-05,1.5976694666666666e-05,1.8755863e-05,2.1357523e-05,2.3959183e-05,6.403906e-05,5.977166777777778e-05,5.550427555555556e-05,5.123688333333334e-05,4.696949111111112e-05,4.27020988888889e-05,3.843470666666667e-05,3.416731444444445e-05,2.9899922222222223e-05,2.563253e-05,2.6000439000000003e-05,2.6368348e-05,2.6736257e-05,1.2355422875e-05,2.0727356333333334e-05,2.3528062e-05,2.9023888e-05,1.0418358e-05
2021-03-19,-7.023175017792986,112.7650311364311,1.0418358e-05,1.3197526333333336e-05,1.5976694666666666e-05,1.8755863e-05,2.1357523e-05,2.3959183e-05,6.403906e-05,5.977166777777778e-05,5.550427555555556e-05,5.123688333333334e-05,4.696949111111112e-05,4.27020988888889e-05,3.843470666666667e-05,3.416731444444445e-05,2.9899922222222223e-05,2.563253e-05,2.6000439000000003e-05,2.6368348e-05,1.14319155e-05,1.7926650666666665e-05,2.0727356333333334e-05,2.3528062e-05,1.9574203e-05
2021-03-20,-7.023175017792986,112.7650311364311,1.9574203e-05,1.0418358e-05,1.3197526333333336e-05,1.5976694666666666e-05,1.8755863e-05,2.1357523e-05,2.3959183e-05,6.403906e-05,5.977166777777778e-05,5.550427555555556e-05,5.123688333333334e-05,4.696949111111112e-05,4.27020988888889e-05,3.843470666666667e-05,3.416731444444445e-05,2.9899922222222223e-05,2.563253e-05,2.6000439000000003e-05,2.061525e-05,1.5125945e-05,1.7926650666666665e-05,2.0727356333333334e-05,2.835425e-05
2021-03-21,-7.023175017792986,112.7650311364311,2.835425e-05,1.9574203e-05,1.0418358e-05,1.3197526333333336e-05,1.5976694666666666e-05,1.8755863e-05,2.1357523e-05,2.3959183e-05,6.403906e-05,5.977166777777778e-05,5.550427555555556e-05,5.123688333333334e-05,4.696949111111112e-05,4.27020988888889e-05,3.843470666666667e-05,3.416731444444445e-05,2.9899922222222223e-05,2.563253e-05,2.7104166e-05,1.4202437625e-05,1.5125945e-05,1.7926650666666665e-05,3.1812644e-05
2021-03-22,-7.023175017792986,112.7650311364311,3.1812644e-05,2.835425e-05,1.9574203e-05,1.0418358e-05,1.3197526333333336e-05,1.5976694666666666e-05,1.8755863e-05,2.1357523e-05,2.3959183e-05,6.403906e-05,5.977166777777778e-05,5.550427555555556e-05,5.123688333333334e-05,4.696949111111112e-05,4.27020988888889e-05,3.843470666666667e-05,3.416731444444445e-05,2.9899922222222223e-05,2.6736257e-05,1.327893025e-05,1.4202437625e-05,1.5125945e-05,2.8925318e-05
2021-03-23,-7.023175017792986,112.7650311364311,2.8925318e-05,3.1812644e-05,2.835425e-05,1.9574203e-05,1.0418358e-05,1.3197526333333336e-05,1.5976694666666666e-05,1.8755863e-05,2.1357523e-05,2.3959183e-05,6.403906e-05,5.977166777777778e-05,5.550427555555556e-05,5.123688333333334e-05,4.696949111111112e-05,4.27020988888889e-05,3.843470666666667e-05,3.416731444444445e-05,2.6368348e-05,1.2355422875e-05,1.327893025e-05,1.4202437625e-05,7.045191e-05
2021-03-24,-7.023175017792986,112.7650311364311,7.045191e-05,2.8925318e-05,3.1812644e-05,2.835425e-05,1.9574203e-05,1.0418358e-05,1.3197526333333336e-05,1.5976694666666666e-05,1.8755863e-05,2.1357523e-05,2.3959183e-05,6.403906e-05,5.977166777777778e-05,5.550427555555556e-05,5.123688333333334e-05,4.696949111111112e-05,4.27020988888889e-05,3.843470666666667e-05,2.6000439000000003e-05,1.14319155e-05,1.2355422875e-05,1.327893025e-05,3.59101e-05
2021-03-25,-7.023175017792986,112.7650311364311,3.59101e-05,7.045191e-05,2.8925318e-05,3.1812644e-05,2.835425e-05,1.9574203e-05,1.0418358e-05,1.3197526333333336e-05,1.5976694666666666e-05,1.8755863e-05,2.1357523e-05,2.3959183e-05,6.403906e-05,5.977166777777778e-05,5.550427555555556e-05,5.123688333333334e-05,4.696949111111112e-05,4.27020988888889e-05,2.563253e-05,2.061525e-05,1.14319155e-05,1.2355422875e-05,3.74984315e-05
2021-03-26,-7.023175017792986,112.7650311364311,3.74984315e-05,3.59101e-05,7.045191e-05,2.8925318e-05,3.1812644e-05,2.835425e-05,1.9574203e-05,1.0418358e-05,1.3197526333333336e-05,1.5976694666666666e-05,1.8755863e-05,2.1357523e-05,2.3959183e-05,6.403906e-05,5.977166777777778e-05,5.550427555555556e-05,5.123688333333334e-05,4.696949111111112e-05,2.9899922222222223e-05,2.7104166e-05,2.061525e-05,1.14319155e-05,3.9086763e-05
2021-03-27,-7.023175017792986,112.7650311364311,3.9086763e-05,3.74984315e-05,3.59101e-05,7.045191e-05,2.8925318e-05,3.1812644e-05,2.835425e-05,1.9574203e-05,1.0418358e-05,1.3197526333333336e-05,1.5976694666666666e-05,1.8755863e-05,2.1357523e-05,2.3959183e-05,6.403906e-05,5.977166777777778e-05,5.550427555555556e-05,5.123688333333334e-05,3.416731444444445e-05,2.6736257e-05,2.7104166e-05,2.061525e-05,4.06750945e-05
2021-03-28,-7.023175017792986,112.7650311364311,4.06750945e-05,3.9086763e-05,3.74984315e-05,3.59101e-05,7.045191e-05,2.8925318e-05,3.1812644e-05,2.835425e-05,1.9574203e-05,1.0418358e-05,1.3197526333333336e-05,1.5976694666666666e-05,1.8755863e-05,2.1357523e-05,2.3959183e-05,6.403906e-05,5.977166777777778e-05,5.550427555555556e-05,3.843470666666667e-05,2.6368348e-05,2.6736257e-05,2.7104166e-05,4.2263426e-05
2021-03-29,-7.023175017792986,112.7650311364311,4.2263426e-05,4.06750945e-05,3.9086763e-05,3.74984315e-05,3.59101e-05,7.045191e-05,2.8925318e-05,3.1812644e-05,2.835425e-05,1.9574203e-05,1.0418358e-05,1.3197526333333336e-05,1.5976694666666666e-05,1.8755863e-05,2.1357523e-05,2.3959183e-05,6.403906e-05,5.977166777777778e-05,4.27020988888889e-05,2.6000439000000003e-05,2.6368348e-05,2.6736257e-05,3.2747132666666664e-05
2021-03-30,-7.023175017792986,112.7650311364311,3.2747132666666664e-05,4.2263426e-05,4.06750945e-05,3.9086763e-05,3.74984315e-05,3.59101e-05,7.045191e-05,2.8925318e-05,3.1812644e-05,2.835425e-05,1.9574203e-05,1.0418358e-05,1.3197526333333336e-05,1.5976694666666666e-05,1.8755863e-05,2.1357523e-05,2.3959183e-05,6.403906e-05,4.696949111111112e-05,2.563253e-05,2.6000439000000003e-05,2.6368348e-05,2.323083933333333e-05
2021-03-31,-7.023175017792986,112.7650311364311,2.323083933333333e-05,3.2747132666666664e-05,4.2263426e-05,4.06750945e-05,3.9086763e-05,3.74984315e-05,3.59101e-05,7.045191e-05,2.8925318e-05,3.1812644e-05,2.835425e-05,1.9574203e-05,1.0418358e-05,1.3197526333333336e-05,1.5976694666666666e-05,1.8755863e-05,2.1357523e-05,2.3959183e-05,5.123688333333334e-05,2.9899922222222223e-05,2.563253e-05,2.6000439000000003e-05,1.3714546e-05
2021-04-01,-7.023175017792986,112.7650311364311,1.3714546e-05,2.323083933333333e-05,3.2747132666666664e-05,4.2263426e-05,4.06750945e-05,3.9086763e-05,3.74984315e-05,3.59101e-05,7.045191e-05,2.8925318e-05,3.1812644e-05,2.835425e-05,1.9574203e-05,1.0418358e-05,1.3197526333333336e-05,1.5976694666666666e-05,1.8755863e-05,2.1357523e-05,5.550427555555556e-05,3.416731444444445e-05,2.9899922222222223e-05,2.563253e-05,1.9238554e-05
2021-04-02,-7.023175017792986,112.7650311364311,1.9238554e-05,1.3714546e-05,2.323083933333333e-05,3.2747132666666664e-05,4.2263426e-05,4.06750945e-05,3.9086763e-05,3.74984315e-05,3.59101e-05,7.045191e-05,2.8925318e-05,3.1812644e-05,2.835425e-05,1.9574203e-05,1.0418358e-05,1.3197526333333336e-05,1.5976694666666666e-05,1.8755863e-05,5.977166777777778e-05,3.843470666666667e-05,3.416731444444445e-05,2.9899922222222223e-05,5.3621327e-05
2021-04-03,-7.023175017792986,112.7650311364311,5.3621327e-05,1.9238554e-05,1.3714546e-05,2.323083933333333e-05,3.2747132666666664e-05,4.2263426e-05,4.06750945e-05,3.9086763e-05,3.74984315e-05,3.59101e-05,7.045191e-05,2.8925318e-05,3.1812644e-05,2.835425e-05,1.9574203e-05,1.0418358e-05,1.3197526333333336e-05,1.5976694666666666e-05,6.403906e-05,4.27020988888889e-05,3.843470666666667e-05,3.416731444444445e-05,1.98245e-05
2021-04-04,-7.023175017792986,112.7650311364311,1.98245e-05,5.3621327e-05,1.9238554e-05,1.3714546e-05,2.323083933333333e-05,3.2747132666666664e-05,4.2263426e-05,4.06750945e-05,3.9086763e-05,3.74984315e-05,3.59101e-05,7.045191e-05,2.8925318e-05,3.1812644e-05,2.835425e-05,1.9574203e-05,1.0418358e-05,1.3197526333333336e-05,2.3959183e-05,4.696949111111112e-05,4.27020988888889e-05,3.843470666666667e-05,4.634978e-05
2021-04-05,-7.023175017792986,112.7650311364311,4.634978e-05,1.98245e-05,5.3621327e-05,1.9238554e-05,1.3714546e-05,2.323083933333333e-05,3.2747132666666664e-05,4.2263426e-05,4.06750945e-05,3.9086763e-05,3.74984315e-05,3.59101e-05,7.045191e-05,2.8925318e-05,3.1812644e-05,2.835425e-05,1.9574203e-05,1.0418358e-05,2.1357523e-05,5.123688333333334e-05,4.696949111111112e-05,4.27020988888889e-05,4.625691671428571e-05
2021-04-06,-7.023175017792986,112.7650311364311,4.625691671428571e-05,4.634978e-05,1.98245e-05,5.3621327e-05,1.9238554e-05,1.3714546e-05,2.323083933333333e-05,3.2747132666666664e-05,4.2263426e-05,4.06750945e-05,3.9086763e-05,3.74984315e-05,3.59101e-05,7.045191e-05,2.8925318e-05,3.1812644e-05,2.835425e-05,1.9574203e-05,1.8755863e-05,5.550427555555556e-05,5.123688333333334e-05,4.696949111111112e-05,4.616405342857143e-05
2021-04-07,-7.023175017792986,112.7650311364311,4.616405342857143e-05,4.625691671428571e-05,4.634978e-05,1.98245e-05,5.3621327e-05,1.9238554e-05,1.3714546e-05,2.323083933333333e-05,3.2747132666666664e-05,4.2263426e-05,4.06750945e-05,3.9086763e-05,3.74984315e-05,3.59101e-05,7.045191e-05,2.8925318e-05,3.1812644e-05,2.835425e-05,1.5976694666666666e-05,5.977166777777778e-05,5.550427555555556e-05,5.123688333333334e-05,4.607119014285714e-05
2021-04-08,-7.023175017792986,112.7650311364311,4.607119014285714e-05,4.616405342857143e-05,4.625691671428571e-05,4.634978e-05,1.98245e-05,5.3621327e-05,1.9238554e-05,1.3714546e-05,2.323083933333333e-05,3.2747132666666664e-05,4.2263426e-05,4.06750945e-05,3.9086763e-05,3.74984315e-05,3.59101e-05,7.045191e-05,2.8925318e-05,3.1812644e-05,1.3197526333333336e-05,6.403906e-05,5.977166777777778e-05,5.550427555555556e-05,4.597832685714286e-05
2021-04-09,-7.023175017792986,112.7650311364311,4.597832685714286e-05,4.607119014285714e-05,4.616405342857143e-05,4.625691671428571e-05,4.634978e-05,1.98245e-05,5.3621327e-05,1.9238554e-05,1.3714546e-05,2.323083933333333e-05,3.2747132666666664e-05,4.2263426e-05,4.06750945e-05,3.9086763e-05,3.74984315e-05,3.59101e-05,7.045191e-05,2.8925318e-05,1.0418358e-05,2.3959183e-05,6.403906e-05,5.977166777777778e-05,4.588546357142857e-05
2021-04-10,-7.023175017792986,112.7650311364311,4.588546357142857e-05,4.597832685714286e-05,4.607119014285714e-05,4.616405342857143e-05,4.625691671428571e-05,4.634978e-05,1.98245e-05,5.3621327e-05,1.9238554e-05,1.3714546e-05,2.323083933333333e-05,3.2747132666666664e-05,4.2263426e-05,4.06750945e-05,3.9086763e-05,3.74984315e-05,3.59101e-05,7.045191e-05,1.9574203e-05,2.1357523e-05,2.3959183e-05,6.403906e-05,4.579260028571429e-05
2021-04-11,-7.023175017792986,112.7650311364311,4.579260028571429e-05,4.588546357142857e-05,4.597832685714286e-05,4.607119014285714e-05,4.616405342857143e-05,4.625691671428571e-05,4.634978e-05,1.98245e-05,5.3621327e-05,1.9238554e-05,1.3714546e-05,2.323083933333333e-05,3.2747132666666664e-05,4.2263426e-05,4.06750945e-05,3.9086763e-05,3.74984315e-05,3.59101e-05,2.835425e-05,1.8755863e-05,2.1357523e-05,2.3959183e-05,4.5699737e-05
2021-04-12,-7.023175017792986,112.7650311364311,4.5699737e-05,4.579260028571429e-05,4.588546357142857e-05,4.597832685714286e-05,4.607119014285714e-05,4.616405342857143e-05,4.625691671428571e-05,4.634978e-05,1.98245e-05,5.3621327e-05,1.9238554e-05,1.3714546e-05,2.323083933333333e-05,3.2747132666666664e-05,4.2263426e-05,4.06750945e-05,3.9086763e-05,3.74984315e-05,3.1812644e-05,1.5976694666666666e-05,1.8755863e-05,2.1357523e-05,3.100051e-05
2021-04-14,-7.023175017792986,112.7650311364311,3.100051e-05,4.5699737e-05,4.579260028571429e-05,4.588546357142857e-05,4.597832685714286e-05,4.607119014285714e-05,4.616405342857143e-05,4.625691671428571e-05,4.634978e-05,1.98245e-05,5.3621327e-05,1.9238554e-05,1.3714546e-05,2.323083933333333e-05,3.2747132666666664e-05,4.2263426e-05,4.06750945e-05,3.9086763e-05,2.8925318e-05,1.3197526333333336e-05,1.5976694666666666e-05,1.8755863e-05,3.7959974000000005e-05
2021-04-15,-7.023175017792986,112.7650311364311,3.7959974000000005e-05,3.100051e-05,4.5699737e-05,4.579260028571429e-05,4.588546357142857e-05,4.597832685714286e-05,4.607119014285714e-05,4.616405342857143e-05,4.625691671428571e-05,4.634978e-05,1.98245e-05,5.3621327e-05,1.9238554e-05,1.3714546e-05,2.323083933333333e-05,3.2747132666666664e-05,4.2263426e-05,4.06750945e-05,7.045191e-05,1.0418358e-05,1.3197526333333336e-05,1.5976694666666666e-05,4.4919438e-05
2021-04-16,-7.023175017792986,112.7650311364311,4.4919438e-05,3.7959974000000005e-05,3.100051e-05,4.5699737e-05,4.579260028571429e-05,4.588546357142857e-05,4.597832685714286e-05,4.607119014285714e-05,4.616405342857143e-05,4.625691671428571e-05,4.634978e-05,1.98245e-05,5.3621327e-05,1.9238554e-05,1.3714546e-05,2.323083933333333e-05,3.2747132666666664e-05,4.2263426e-05,3.59101e-05,1.9574203e-05,1.0418358e-05,1.3197526333333336e-05,2.456447e-05
2021-04-17,-7.023175017792986,112.7650311364311,2.456447e-05,4.4919438e-05,3.7959974000000005e-05,3.100051e-05,4.5699737e-05,4.579260028571429e-05,4.588546357142857e-05,4.597832685714286e-05,4.607119014285714e-05,4.616405342857143e-05,4.625691671428571e-05,4.634978e-05,1.98245e-05,5.3621327e-05,1.9238554e-05,1.3714546e-05,2.323083933333333e-05,3.2747132666666664e-05,3.74984315e-05,2.835425e-05,1.9574203e-05,1.0418358e-05,2.1779856666666667e-05
2021-04-18,-7.023175017792986,112.7650311364311,2.1779856666666667e-05,2.456447e-05,4.4919438e-05,3.7959974000000005e-05,3.100051e-05,4.5699737e-05,4.579260028571429e-05,4.588546357142857e-05,4.597832685714286e-05,4.607119014285714e-05,4.616405342857143e-05,4.625691671428571e-05,4.634978e-05,1.98245e-05,5.3621327e-05,1.9238554e-05,1.3714546e-05,2.323083933333333e-05,3.9086763e-05,3.1812644e-05,2.835425e-05,1.9574203e-05,1.899524333333333e-05
2021-04-19,-7.023175017792986,112.7650311364311,1.899524333333333e-05,2.1779856666666667e-05,2.456447e-05,4.4919438e-05,3.7959974000000005e-05,3.100051e-05,4.5699737e-05,4.579260028571429e-05,4.588546357142857e-05,4.597832685714286e-05,4.607119014285714e-05,4.616405342857143e-05,4.625691671428571e-05,4.634978e-05,1.98245e-05,5.3621327e-05,1.9238554e-05,1.3714546e-05,4.06750945e-05,2.8925318e-05,3.1812644e-05,2.835425e-05,1.621063e-05
2021-04-20,-7.023175017792986,112.7650311364311,1.621063e-05,1.899524333333333e-05,2.1779856666666667e-05,2.456447e-05,4.4919438e-05,3.7959974000000005e-05,3.100051e-05,4.5699737e-05,4.579260028571429e-05,4.588546357142857e-05,4.597832685714286e-05,4.607119014285714e-05,4.616405342857143e-05,4.625691671428571e-05,4.634978e-05,1.98245e-05,5.3621327e-05,1.9238554e-05,4.2263426e-05,7.045191e-05,2.8925318e-05,3.1812644e-05,3.1455987e-05
2021-04-21,-7.023175017792986,112.7650311364311,3.1455987e-05,1.621063e-05,1.899524333333333e-05,2.1779856666666667e-05,2.456447e-05,4.4919438e-05,3.7959974000000005e-05,3.100051e-05,4.5699737e-05,4.579260028571429e-05,4.588546357142857e-05,4.597832685714286e-05,4.607119014285714e-05,4.616405342857143e-05,4.625691671428571e-05,4.634978e-05,1.98245e-05,5.3621327e-05,3.2747132666666664e-05,3.59101e-05,7.045191e-05,2.8925318e-05,2.5634528e-05
2021-04-22,-7.023175017792986,112.7650311364311,2.5634528e-05,3.1455987e-05,1.621063e-05,1.899524333333333e-05,2.1779856666666667e-05,2.456447e-05,4.4919438e-05,3.7959974000000005e-05,3.100051e-05,4.5699737e-05,4.579260028571429e-05,4.588546357142857e-05,4.597832685714286e-05,4.607119014285714e-05,4.616405342857143e-05,4.625691671428571e-05,4.634978e-05,1.98245e-05,2.323083933333333e-05,3.74984315e-05,3.59101e-05,7.045191e-05,3.485479e-05
2021-04-23,-7.023175017792986,112.7650311364311,3.485479e-05,2.5634528e-05,3.1455987e-05,1.621063e-05,1.899524333333333e-05,2.1779856666666667e-05,2.456447e-05,4.4919438e-05,3.7959974000000005e-05,3.100051e-05,4.5699737e-05,4.579260028571429e-05,4.588546357142857e-05,4.597832685714286e-05,4.607119014285714e-05,4.616405342857143e-05,4.625691671428571e-05,4.634978e-05,1.3714546e-05,3.9086763e-05,3.74984315e-05,3.59101e-05,2.0882588e-05
